MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,SaleType,SaleCondition,LotFrontage_na,Alley_na,MasVnrType_na,MasVnrArea_na,BsmtQual_na,BsmtCond_na,BsmtExposure_na,BsmtFinType1_na,BsmtFinType2_na,Electrical_na,FireplaceQu_na,GarageType_na,GarageYrBlt_na,GarageFinish_na,GarageQual_na,GarageCond_na,PoolQC_na,Fence_na,MiscFeature_na
2,RL,4.0943445622221,10.238985916746785,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,2fmCon,1.5Fin,4,4,69,60,Gable,CompShg,MetalSd,MetalSd,,0.0,3,2,BrkTil,,,,,348,,0,324,672,Grav,2,N,,6.51025834052315,252,0,6.828712071641684,1,0,1,0,2,1,2,5,Typ,0,,,69.0,,1,280,,,Y,0,0,0,0,0,0,,,,0,7,WD,Normal,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
12,RL,,9.913340042086652,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,7,6,Gable,CompShg,VinylSd,VinylSd,,396.0,4,3,PConc,,,,,0,,0,1055,1055,GasA,5,Y,,6.961296045910167,1208,0,7.724446645633537,0,0,2,1,3,1,4,7,Typ,1,,,7.0,,2,905,,,Y,0,45,0,0,1,0,,,,0,9,WD,Normal,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
7,RL,4.787491742782046,10.380518373154565,Pave,,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,2Story,6,7,73,22,Hip,CompShg,Stucco,Stucco,,0.0,3,3,CBlock,,,,,626,,0,501,1127,GasA,5,Y,,7.119635638017636,872,0,7.653494909661253,0,0,2,0,4,1,4,7,Typ,2,,,73.0,,2,540,,,Y,0,0,0,0,1,0,,,,0,7,WD,Normal,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
9,RL,4.382026634673881,9.95829931831355,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,6,34,34,Hip,CompShg,HdBoard,HdBoard,,320.0,3,3,CBlock,,,,,916,,0,326,1242,GasA,2,Y,,7.124478262493424,0,0,7.124478262493424,0,0,1,1,3,1,3,6,Typ,1,,,34.0,,2,528,,,Y,0,0,0,0,0,0,,,,0,9,WD,Normal,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
5,RM,3.9318256327243257,9.430676920124982,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,4,7,74,14,Gable,CompShg,AsbShng,AsbShng,,0.0,3,3,BrkTil,,,,,0,,0,884,884,GasA,5,Y,,6.8966943316227125,584,0,7.360739903058278,0,0,1,0,3,1,4,6,Typ,0,,,74.0,,1,240,,,Y,0,0,1,0,1,0,,,,0,7,WD,Normal,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
12,RL,,9.946598004227493,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,9,9,Gable,CompShg,VinylSd,VinylSd,,180.0,4,3,PConc,,,,,0,,0,884,884,GasA,5,Y,,6.784457062637643,1151,0,7.618251097876695,0,0,2,1,3,1,4,8,Typ,1,,,9.0,,2,434,,,Y,144,48,0,0,0,0,,,,0,5,WD,Normal,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
9,RL,,10.131479310152015,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,Veenker,Norm,Norm,1Fam,1Story,6,6,24,24,Gable,CompShg,Plywood,Plywood,,0.0,3,3,PConc,,,,,660,,0,572,1232,GasA,3,Y,,7.116394144093465,0,0,7.116394144093465,0,0,2,0,3,1,3,6,Typ,0,,,24.0,,2,516,,,Y,0,0,0,0,0,0,,,,0,6,WD,Normal,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
12,RL,4.382026634673881,10.061582684276976,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7,6,32,32,Hip,CompShg,Plywood,Plywood,,660.0,3,3,CBlock,,,,,403,,0,400,803,GasA,3,Y,,7.001245622069476,866,0,7.582738488914411,0,0,2,1,4,1,3,8,Typ,1,,,32.0,,2,483,,,Y,0,69,0,0,0,0,,,,0,9,WD,Normal,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
5,RM,4.007333185232471,9.855993182829993,Pave,,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,4,7,100,6,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,3,3,BrkTil,,,,,0,,0,576,576,GasA,4,Y,,6.674561391814426,348,0,7.038783541388542,0,0,1,0,3,1,3,7,Min2,0,,,,,0,0,,,N,0,160,0,0,0,0,,,,0,6,WD,Normal,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9,RL,4.04305126783455,9.978234394659138,Pave,,IR1,Lvl,AllPub,FR2,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,7,41,5,Gable,CompShg,VinylSd,VinylSd,,0.0,3,3,CBlock,,,,,702,,0,192,894,GasA,5,Y,,6.795705775173514,0,0,6.795705775173514,1,0,1,0,3,1,4,5,Typ,0,,,41.0,,2,450,,,Y,0,0,0,0,0,0,,,,0,5,WD,Normal,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
12,RL,,10.121785591575863,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,PosA,Norm,1Fam,2Story,6,7,38,22,Gable,CompShg,HdBoard,HdBoard,,220.0,3,3,CBlock,,,,,619,,0,435,1054,GasA,3,Y,,7.321188556739478,1142,0,7.8838232148921525,1,0,2,1,4,1,4,9,Typ,1,,,38.0,,2,619,,,Y,0,65,0,0,1,0,,,,0,8,WD,Normal,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
6,RL,4.0943445622221,9.620654483038743,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,SFoyer,5,8,37,6,Gable,CompShg,WdShing,HdBoard,,0.0,3,4,CBlock,,,,,660,,0,108,768,GasA,4,Y,,6.643789733147672,0,0,6.643789733147672,0,1,1,0,2,1,3,5,Typ,0,,,35.0,,1,396,,,Y,192,0,0,0,0,0,,,,0,4,WD,Normal,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
5,RM,3.9512437185814275,9.453346746460348,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,4,5,59,56,Gable,CompShg,AsbShng,AsbShng,,0.0,3,3,Slab,,,,,0,,0,0,0,GasA,4,N,,6.51025834052315,240,0,6.815639990074331,0,0,1,0,2,1,3,3,Typ,0,,,,,0,0,,,N,0,0,0,0,0,0,,,,0,7,WD,Normal,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12,RL,4.248495242049359,10.181966101189008,Pave,,IR1,HLS,AllPub,Inside,Sev,NAmes,Norm,Norm,1Fam,2Story,5,5,38,38,Gable,CompShg,Plywood,Plywood,,192.0,3,3,PConc,,,,,650,,0,390,1040,GasA,3,Y,,6.946975992135418,1040,0,7.640123172695364,0,1,1,2,5,1,2,9,Typ,2,,,38.0,,2,504,,,Y,335,0,0,0,0,0,,,,0,9,WD,Family,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
9,RL,4.406719247264253,10.266228833908439,Pave,,IR2,Low,AllPub,Corner,Mod,CollgCr,Norm,Norm,1Fam,1Story,5,5,13,13,Gable,CompShg,VinylSd,VinylSd,,0.0,3,4,PConc,,,,,732,,0,308,1040,GasA,4,Y,,6.946975992135418,0,0,6.946975992135418,1,0,1,0,3,1,4,6,Typ,0,,,9.0,,2,576,,,Y,168,0,0,0,0,0,,,,0,11,WD,Normal,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
1,RM,3.6888794541139363,9.284743197764715,Pave,,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1Story,6,7,81,3,Gable,CompShg,MetalSd,MetalSd,,0.0,3,4,BrkTil,,,,,370,,0,779,1149,GasA,4,Y,,7.046647277848756,467,0,7.38770923908104,0,0,2,0,3,1,4,5,Typ,0,,,81.0,,1,216,,,Y,0,0,1,0,0,0,,,,0,10,WD,Normal,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
0,RM,4.0943445622221,10.09703958498912,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,4,7,122,12,Mansard,CompShg,VinylSd,VinylSd,,0.0,3,3,BrkTil,,,,,0,,0,641,641,GasA,4,Y,,6.953684210870537,0,0,6.953684210870537,0,0,1,0,2,1,3,6,Typ,0,,,53.0,,1,273,,,N,0,0,0,0,0,0,,,,1,8,WD,Normal,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
9,RL,4.477336814478207,10.32734574458579,Pave,,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,4,49,6,Gable,CompShg,Wd Sdng,Wd Sdng,,67.0,3,3,CBlock,,,,,168,,1,284,1134,GasA,5,Y,,7.497207223203318,0,0,7.497207223203318,1,0,2,0,3,1,3,8,Maj1,1,,,49.0,,2,484,,,Y,0,0,0,0,0,0,,,,0,1,WD,Normal,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
1,RL,4.07753744390572,9.625036385157452,Pave,,Reg,HLS,AllPub,Corner,Mod,NAmes,Artery,Norm,1Fam,1.5Unf,6,6,54,54,Gable,CompShg,MetalSd,MetalSd,,0.0,3,3,CBlock,,,,,0,,0,832,832,GasA,4,Y,,6.723832440821209,0,0,6.723832440821209,0,0,1,0,2,1,4,4,Typ,0,,,46.0,,2,528,,,Y,0,0,0,0,0,0,,,,0,6,WD,Normal,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
9,RL,4.59511985013459,9.603293979625162,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,41,41,Gable,CompShg,VinylSd,VinylSd,,0.0,3,3,CBlock,,,,,180,,1,340,894,GasA,3,Y,,6.795705775173514,0,0,6.795705775173514,0,0,1,0,3,1,3,5,Typ,0,,,41.0,,1,384,,,Y,0,0,0,0,0,0,,,,0,5,WD,Normal,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
7,RM,4.0943445622221,9.483281107963652,Pave,,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,2Story,5,5,89,59,Gable,CompShg,Wd Sdng,Wd Shng,,0.0,3,3,PConc,,,,,0,,0,596,596,GasA,3,N,,6.39024066706535,596,0,7.083387847625295,0,0,1,0,3,1,3,6,Typ,0,,,89.0,,1,189,,,N,0,0,1,0,0,0,,,,0,7,WD,Normal,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
9,RL,4.584967478670572,10.564578371886595,Pave,,IR1,Lvl,AllPub,FR2,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2,1,Hip,CompShg,VinylSd,VinylSd,,378.0,4,3,PConc,,,,,1261,,0,572,1833,GasA,5,Y,,7.52294091807237,0,0,7.52294091807237,1,0,2,0,3,1,4,8,Typ,1,,,2.0,,3,772,,,Y,519,112,0,0,0,0,,,,0,3,WD,Normal,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
9,RL,4.174387269895637,9.714424203840492,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,7,42,5,Hip,CompShg,HdBoard,HdBoard,,89.0,3,3,PConc,,,,,450,,0,414,864,GasA,5,Y,,6.80128303447162,0,0,6.80128303447162,0,0,1,0,3,1,4,5,Typ,0,,,42.0,,1,288,,,Y,64,0,0,0,0,0,,,,0,6,WD,Normal,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
9,RL,,9.943127273958241,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,42,42,Gable,CompShg,HdBoard,HdBoard,,65.0,3,3,CBlock,,,,,340,,0,524,864,GasA,3,Y,,6.79346613258001,0,0,6.79346613258001,0,0,1,0,3,1,3,5,Typ,0,,,42.0,,1,264,,,Y,0,0,0,0,0,0,,,,0,10,WD,Normal,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
2,C (all),4.0943445622221,9.620654483038743,Pave,,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,2fmCon,2.5Unf,6,6,97,9,Hip,CompShg,MetalSd,MetalSd,,0.0,3,3,BrkTil,,,,,1046,,0,168,1214,GasW,5,N,,7.138866999945524,1031,0,7.736743682453495,0,1,2,0,4,2,3,9,Typ,1,,,107.0,,2,506,,,Y,0,0,0,0,1,0,,,,0,11,WD,Normal,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
10,RM,4.499809670330265,9.758683436576483,Pave,,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,5,5,111,44,Hip,CompShg,AsbShng,AsbShng,,0.0,3,3,PConc,,,,,0,,0,849,849,GasA,3,N,,6.980075940561763,1063,0,7.6676260915849905,0,0,2,0,2,3,3,11,Typ,0,,,99.0,,2,360,,,N,40,156,0,0,0,0,,,,0,11,WD,Normal,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
12,RL,4.605170185988092,10.10129016404232,Pave,,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,11,10,Gable,CompShg,VinylSd,VinylSd,,0.0,3,3,PConc,,,,,0,,0,926,926,GasA,5,Y,,6.8308742346461795,678,0,7.38025578842646,0,0,2,1,3,1,3,7,Typ,1,,,11.0,,2,470,,,Y,0,36,0,0,0,0,,,,0,7,WD,Normal,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
12,RL,5.123963979403259,11.00774589888605,Pave,,IR3,HLS,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,0,0,Gable,CompShg,VinylSd,VinylSd,,0.0,4,3,PConc,,,,,0,,0,868,868,GasA,5,Y,,6.787844982309579,1134,0,7.611347717403621,0,0,2,1,3,1,4,9,Typ,1,,,0.0,,2,422,,,Y,0,100,0,0,0,0,,,,0,9,New,Partial,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
9,RL,,9.908238757791791,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,33,28,Hip,CompShg,VinylSd,VinylSd,,0.0,3,3,CBlock,,,,,280,,1,167,938,GasA,3,Y,,6.843749949006225,0,0,6.843749949006225,1,0,1,0,3,1,3,5,Typ,0,,,31.0,,1,308,,,Y,145,0,0,0,0,0,,,,0,7,WD,Normal,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
5,RL,4.007333185232471,9.690437481899396,Pave,,Reg,Lvl,AllPub,Corner,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,7,8,89,9,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,4,3,BrkTil,,,,,0,,0,912,912,GasA,4,Y,,6.815639990074331,514,0,7.262628600974241,0,0,1,1,3,1,4,7,Typ,1,,,82.0,,1,216,,,Y,0,240,0,0,0,0,,,,0,6,WD,Normal,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
3,RL,4.553876891600541,10.155116768110078,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,Duplex,2Story,5,5,59,57,Gable,Roll,AsbShng,AsbShng,,567.0,3,3,CBlock,,,,,220,,0,708,928,GasA,4,Y,,6.833031732786201,992,0,7.560080465021827,0,0,2,0,4,2,3,10,Typ,0,,,59.0,,2,400,,,Y,0,0,0,0,0,0,,,,0,7,WD,Normal,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
9,RL,,9.651153366869893,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,53,53,Hip,CompShg,Wd Sdng,Wd Sdng,,151.0,3,3,CBlock,,,,,902,,0,196,1098,GasA,3,Y,,7.001245622069476,0,0,7.001245622069476,1,0,1,0,3,1,3,6,Typ,0,,,53.0,,1,260,,,Y,0,0,0,0,0,0,,,,0,7,WD,Normal,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
0,RL,4.02535169073515,8.973228485556664,Pave,,IR1,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,3,6,73,5,Gable,CompShg,VinylSd,VinylSd,,0.0,4,3,CBlock,,,,,0,,0,270,270,GasA,4,Y,,6.591673732008658,0,0,6.591673732008658,0,0,1,0,2,1,3,5,Maj2,0,,,,,0,0,,,N,0,0,0,0,0,0,,,,0,7,WD,Normal,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9,RL,4.382026634673881,10.088383044167454,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,49,49,Hip,CompShg,HdBoard,HdBoard,,243.0,4,3,CBlock,,,,,0,,0,1252,1252,GasA,5,Y,,7.132497551660044,0,0,7.132497551660044,0,0,1,0,3,1,4,7,Typ,0,,,48.0,,2,528,,,Y,0,39,0,0,0,0,,,,0,10,WD,Normal,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
3,RL,4.174387269895637,9.875065415392523,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,5,5,42,42,Gable,CompShg,Plywood,Plywood,,0.0,3,3,CBlock,,,,,0,,0,1584,1584,GasA,3,Y,,7.367708572374371,0,0,7.367708572374371,0,0,2,0,4,2,3,8,Mod,0,,,42.0,,3,792,,,Y,0,152,0,0,0,0,,,,0,4,WD,Normal,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
9,RL,4.31748811353631,10.452431692891741,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,9,5,0,0,Gable,CompShg,VinylSd,VinylSd,,284.0,4,3,PConc,,,,,0,,0,1498,1498,GasA,5,Y,,7.317212408359839,0,0,7.317212408359839,0,0,2,0,2,1,5,6,Typ,1,,,0.0,,2,592,,,Y,0,174,0,0,0,0,,,,0,8,New,Partial,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
11,FV,3.912023005428146,9.222534828615156,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,9,5,9,8,Gable,CompShg,MetalSd,MetalSd,,60.0,4,3,PConc,,,,,1238,,0,460,1698,GasA,5,Y,,7.443663683115591,0,0,7.443663683115591,1,0,2,0,2,1,4,5,Typ,1,,,9.0,,2,506,,,Y,97,65,0,0,0,0,,,,0,1,CWD,Abnorml,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
9,RL,4.23410650459726,10.473619072970871,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,49,49,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,3,3,CBlock,,,,,895,,0,197,1092,GasA,3,Y,,6.9957661563048505,0,0,6.9957661563048505,1,0,1,0,2,1,3,6,Typ,1,,,49.0,,1,299,,,Y,268,0,0,0,1,0,,,,0,5,WD,Normal,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
9,RL,3.7376696182833684,10.47696844194231,Pave,,IR1,HLS,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,1Story,9,5,3,2,Gable,CompShg,VinylSd,VinylSd,,160.0,5,3,PConc,,,,,1320,,0,426,1746,GasA,5,Y,,7.465082736399547,0,0,7.465082736399547,1,0,2,0,3,1,5,7,Typ,2,,,3.0,,3,758,,,Y,201,39,0,0,0,0,,,,0,10,WD,Normal,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
5,RL,4.394449154672439,10.531541828505288,Pave,,Reg,Lvl,AllPub,Corner,Gtl,ClearCr,Norm,Norm,1Fam,1.5Fin,7,4,53,53,Gable,CompShg,BrkFace,AsbShng,,0.0,4,3,CBlock,,,,,603,,0,701,1304,GasW,3,Y,,7.1731917424865985,983,0,7.734996194022781,0,0,2,0,3,1,3,7,Typ,1,,,53.0,,2,667,,,Y,0,21,1,0,0,0,,,,0,7,WD,Normal,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
1,RL,4.007333185232471,10.07433465029176,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1.5Unf,5,5,81,57,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,3,3,BrkTil,,,,,0,,0,768,768,Grav,2,N,,6.670766320845874,0,0,6.670766320845874,0,0,1,0,2,1,3,5,Typ,0,,,81.0,,1,200,,,Y,0,0,1,0,0,0,,,,0,6,WD,Normal,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
9,RL,4.382026634673881,9.95829931831355,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,50,50,Gable,CompShg,MetalSd,MetalSd,,132.0,3,3,CBlock,,,,,991,,0,50,1041,GasA,5,Y,,6.947937068614969,0,0,6.947937068614969,1,0,1,0,3,1,3,6,Typ,0,,,50.0,,1,270,,,Y,224,88,0,0,0,0,,,,0,7,WD,Normal,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
12,RL,4.442651256490317,10.419811252705287,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,2Story,8,5,8,8,Gable,CompShg,VinylSd,VinylSd,,0.0,4,3,PConc,,,,,0,,0,967,967,GasA,5,Y,,6.900730664045173,915,0,7.553810852008231,0,0,2,1,4,1,4,9,Typ,0,,,8.0,,2,431,,,Y,135,0,0,0,0,0,,,,0,4,WD,Normal,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
12,RL,,9.75403984950205,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,7,7,Gable,CompShg,VinylSd,VinylSd,,0.0,4,3,PConc,,,,,0,,0,1010,1010,GasA,5,Y,,6.917705609835305,1257,0,7.726212650507529,0,0,2,1,4,1,4,8,Typ,1,,,7.0,,2,390,,,Y,120,46,0,0,0,0,,,,0,12,ConLI,Normal,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
0,RM,3.9318256327243257,9.430676920124982,Pave,,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1Story,5,7,78,16,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,3,3,BrkTil,,,,,209,,0,506,715,GasA,3,Y,,6.774223886357614,0,0,6.774223886357614,1,0,1,0,2,1,3,5,Typ,0,,,78.0,,1,180,,,Y,48,0,0,0,0,0,,,,0,11,WD,Normal,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
9,RL,4.219507705176107,9.823788717362365,Pave,,Reg,Lvl,AllPub,Inside,Mod,Edwards,Norm,Norm,1Fam,1Story,5,6,53,8,Hip,CompShg,HdBoard,HdBoard,,145.0,3,3,CBlock,,,,,383,,0,833,1216,GasA,5,Y,,7.330405211844402,0,0,7.330405211844402,0,0,1,0,4,1,3,7,Min2,1,,,53.0,,1,364,,,Y,116,78,0,0,0,0,,,,0,5,WD,Normal,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
9,RL,,9.984846363716693,Pave,,IR1,Lvl,AllPub,Inside,Mod,Mitchel,Norm,Norm,1Fam,1Story,6,5,32,32,Gable,CompShg,Plywood,ImStucc,,0.0,3,3,PConc,,,,,1567,,0,0,1567,GasA,3,Y,,7.356918242356021,0,0,7.356918242356021,1,0,2,0,2,1,4,5,Typ,2,,,32.0,,2,714,,,Y,264,32,0,0,0,0,,,,0,5,WD,Normal,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
12,RL,4.672828834461906,10.394497977808905,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,1,0,Hip,CompShg,VinylSd,VinylSd,,424.0,5,3,PConc,,,,,0,,0,1734,1734,GasA,5,Y,,7.458186157340487,1088,0,7.945201132412759,0,0,3,1,4,1,5,12,Typ,1,,,0.0,,3,1020,,,Y,52,170,0,0,1,0,,,,0,1,New,Partial,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
7,RM,4.0943445622221,9.95829931831355,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,7,9,80,3,Gambrel,CompShg,MetalSd,MetalSd,,0.0,3,5,BrkTil,,,,,141,,0,548,689,GasA,5,Y,,6.535241271013659,689,0,7.228388451573604,0,0,2,0,3,1,4,7,Typ,1,,,80.0,,2,360,,,N,0,0,1,0,0,0,,,,0,10,WD,Normal,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
5,RL,,10.270867446087582,Pave,,IR1,Lvl,AllPub,FR2,Gtl,NAmes,Feedr,Norm,1Fam,1.5Fin,4,4,89,2,Gable,CompShg,VinylSd,VinylSd,,0.0,3,4,BrkTil,,,,,0,,0,715,715,GasA,4,Y,,7.155396301896734,457,0,7.460490305825338,0,0,2,0,4,1,3,7,Typ,1,,,89.0,,1,368,,,Y,55,0,0,0,0,0,,,,0,6,WD,Normal,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
12,RL,4.574710978503383,10.009761816472166,Pave,,IR1,Lvl,AllPub,Corner,Gtl,ClearCr,Norm,Norm,1Fam,2Story,6,5,19,18,Gable,CompShg,Plywood,Plywood,,268.0,4,3,PConc,,,,,831,,0,320,1151,GasA,3,Y,,7.059617628291383,896,0,7.630461261783627,0,1,2,1,4,1,3,8,Typ,1,,,19.0,,2,521,,,Y,0,228,0,0,1,0,,,,0,9,WD,Normal,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
